pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,11,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Jorge-Masvidal-7688,/fighter/Nick-Agallar-2295,Jorge Masvidal,Nick Agallar,win,loss,7688,2295,Method TKO (Punches),,Referee Jason Herzog,1,1:19
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,10,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Eddie-Alvarez-9265,/fighter/Greg-Loughran-5234,Eddie Alvarez,Greg Loughran,win,loss,9265,5234,Submission (Guillotine Choke),,Troy Waugh,1,2:44
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,9,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Yahir-Reyes-6114,/fighter/Nick-Gonzalez-6726,Yahir Reyes,Nick Gonzalez,win,loss,6114,6726,Submission (Rear-Naked Choke),,Troy Waugh,1,2:11
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,8,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Estevan-Payan-24952,/fighter/Luis-Palomino-16697,Estevan Payan,Luis Palomino,win,loss,24952,16697,Decision (Split),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,7,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Joe-Soto-17004,/fighter/Ben-Greer-8626,Joe Soto,Ben Greer,win,loss,17004,8626,TKO (Punches),,Frank Gentile,1,3:40
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,6,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Toby-Imada-514,/fighter/Alonzo-Martinez-3553,Toby Imada,Alonzo Martinez,win,loss,514,3553,Submission (Rear-Naked Choke),,Troy Waugh,1,3:26
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,5,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Jonathan-Brookins-17316,/fighter/Stephen-Ledbetter-16634,Jonathan Brookins,Stephen Ledbetter,win,loss,17316,16634,Submission (Rear-Naked Choke),,Frank Gentile,1,3:32
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,4,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Lorenzo-Borgomeo-22427,/fighter/Daniel-Morales-16841,Lorenzo Borgomeo,Daniel Morales,win,loss,22427,16841,Submission (Rear-Naked Choke),,Jason Herzog,3,3:46
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,3,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/James-Brasco-23629,/fighter/Kevin-Abrante-30801,James Brasco,Kevin Abrante,win,loss,23629,30801,Submission (Armbar),,Frank Gentile,1,2:14
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,2,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Moyses-Gabin-25169,/fighter/Chris-Decaro-44367,Moyses Gabin,Chris Decaro,win,loss,25169,44367,Submission (Triangle Choke),,Jason Herzog,1,1:33
/events/BFC-Bellator-Fighting-Championships-1-9708,9708,1,BFC - Bellator Fighting Championships 1,Bellator MMA,4/3/2009,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Gary-Padilla-14754,/fighter/Daniel-Sarafian-17665,Gary Padilla,Daniel Sarafian,win,loss,14754,17665,TKO (Punches),,Frank Gentile,2,3:04
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,9,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Josh-LaBerge-30441,/fighter/Chris-Simmons-23779,Josh LaBerge,Chris Simmons,win,loss,30441,23779,Method Decision (Unanimous),,Referee Kevin Mulhall,3,5:00
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,8,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Wilson-Reis-23401,/fighter/Henry-Martinez-13237,Wilson Reis,Henry Martinez,win,loss,23401,13237,Decision (Unanimous),,Dan Miragliotta,3,5:00
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,7,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Lyman-Good-14207,/fighter/Hector-Urbina-18168,Lyman Good,Hector Urbina,win,loss,14207,18168,Technical Submission (Rear-Naked Choke),,Dan Miragliotta,2,3:22
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,6,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Jorge-Ortiz-4630,/fighter/Aaron-Romero-11876,Jorge Ortiz,Aaron Romero,win,loss,4630,11876,Decision (Unanimous),,Kevin Mulhall,3,5:00
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,5,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Eric-Reynolds-20976,/fighter/Thomas-Schulte-2956,Eric Reynolds,Thomas Schulte,win,loss,20976,2956,TKO (Head Kick and Punches),,Kevin Mulhall,1,4:17
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,4,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Omar-de-la-Cruz-21843,/fighter/Victor-Meza-24949,Omar de la Cruz,Victor Meza,win,loss,21843,24949,Decision (Unanimous),,Dan Miragliotta,3,5:00
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,3,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Jesse-Juarez-22291,/fighter/Mikey-Gomez-12198,Jesse Juarez,Mikey Gomez,win,loss,22291,12198,TKO (Punches),,Kevin Mulhall,1,4:23
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,2,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Matt-Makowski-23404,/fighter/Aaron-Tregear-8199,Matt Makowski,Aaron Tregear,win,loss,23404,8199,Decision (Unanimous),,Kevin Mulhall,3,5:00
/events/BFC-Bellator-Fighting-Championships-2-9754,9754,1,BFC - Bellator Fighting Championships 2,Bellator MMA,4/10/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Jimmie-Rivera-40954,/fighter/Willie-Gates-40436,Jimmie Rivera,Willie Gates,win,loss,40954,40436,Submission (Triangle Choke),,Dan Miragliotta,3,3:17
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,11,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Jared-Hess-24538,/fighter/Daniel-Tabera-4476,Jared Hess,Daniel Tabera,win,loss,24538,4476,Method Submission (Rear-Naked Choke),,Referee Jason Herzog,1,2:34
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,10,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Dave-Menne-245,/fighter/Norman-Paraisy-15687,Dave Menne,Norman Paraisy,win,loss,245,15687,Submission (Rear-Naked Choke),,Tom Jones,3,2:39
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,9,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/James-Damien-Stelly-11329,/fighter/Alex-Andrade-258,James Damien Stelly,Alex Andrade,win,loss,11329,258,Decision (Unanimous),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,8,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Jason-Norwood-31608,/fighter/Jon-Kirk-14914,Jason Norwood,Jon Kirk,win,loss,31608,14914,Submission (Rear-Naked Choke),,Kevin Nix,2,1:52
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,7,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Rudy-Sylvester-Lindsey-13268,/fighter/Wayne-Cole-14408,Rudy Sylvester Lindsey,Wayne Cole,win,loss,13268,14408,TKO (Punches),,Kevin Nix,2,3:37
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,6,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Hector-Lombard-11292,/fighter/Virgil-Lozano-2219,Hector Lombard,Virgil Lozano,win,loss,11292,2219,KO (Punch),,Tom Jones,1,1:10
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,5,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Yosmany-Cabezas-20975,/fighter/Edwin-Aguilar-4635,Yosmany Cabezas,Edwin Aguilar,win,loss,20975,4635,Submission (Armbar),,Tom Jones,1,4:31
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,4,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Tyler-East-45237,/fighter/Amedeo-Viola-25399,Tyler East,Amedeo Viola,win,loss,45237,25399,TKO (Punches),,Jason Herzog,1,2:40
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,3,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Marcelo-Alfaya-5997,/fighter/Joey-Gorczynski-15407,Marcelo Alfaya,Joey Gorczynski,win,loss,5997,15407,TKO (Punches),,Jason Herzog,1,1:32
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,2,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Johnny-Eduardo-426,/fighter/Donald-Sanchez-17386,Johnny Eduardo,Donald Sanchez,win,loss,426,17386,Decision (Unanimous),,Kevin Nix,3,5:00
/events/BFC-Bellator-Fighting-Championships-34-9858,9858,1,BFC - Bellator Fighting Championships 3-4,Bellator MMA,4/17/2009,"Lloyd Noble Center, Norman, Oklahoma, United States",/fighter/Bill-Albrecht-25664,/fighter/Mike-Messina-17770,Bill Albrecht,Mike Messina,win,loss,25664,17770,TKO (Punches),,Kevin Nix,2,1:30
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,9,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Eddie-Alvarez-9265,/fighter/Eric-Reynolds-20976,Eddie Alvarez,Eric Reynolds,win,loss,9265,20976,Method Submission (Rear-Naked Choke),,Referee Jerry Poe,3,1:30
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,8,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Toby-Imada-514,/fighter/Jorge-Masvidal-7688,Toby Imada,Jorge Masvidal,win,loss,514,7688,Submission (Inverted Triangle Choke),,Greg Franklin,3,3:22
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,7,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Dave-Herman-19720,/fighter/Josh-Barnes-28746,Dave Herman,Josh Barnes,win,loss,19720,28746,TKO (Knee and Punches),,Jerry Poe,1,4:46
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,6,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Joey-Beltran-21219,/fighter/Sherman-Pendergarst-12854,Joey Beltran,Sherman Pendergarst,win,loss,21219,12854,TKO (Punches),,Greg Franklin,1,2:24
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,5,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Dan-Evensen-10584,/fighter/Raoul-Romero-6910,Dan Evensen,Raoul Romero,win,loss,10584,6910,TKO (Punches),,Jerry Poe,2,1:43
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,4,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Matt-Jaggers-17406,/fighter/Peter-Dominguez-30453,Matt Jaggers,Peter Dominguez,win,loss,17406,30453,Submission (Rear-Naked Choke),,Greg Franklin,1,4:03
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,3,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Jessica-Penne-21247,/fighter/Tammie-Schneider-25422,Jessica Penne,Tammie Schneider,win,loss,21247,25422,TKO (Punches),,Jerry Poe,1,1:35
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,2,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Justin-Edwards-37452,/fighter/John-Troyer-20019,Justin Edwards,John Troyer,win,loss,37452,20019,Submission (Guillotine Choke),,Greg Franklin,1,3:12
/events/BFC-Bellator-Fighting-Championships-5-10010,10010,1,BFC - Bellator Fighting Championships 5,Bellator MMA,5/1/2009,"Hara Arena, Dayton, Ohio, United States",/fighter/Waylon-Lowe-18744,/fighter/Frank-Caraballo-36530,Waylon Lowe,Frank Caraballo,win,loss,18744,36530,Decision (Unanimous),,Jerry Poe,3,5:00
/events/BFC-Bellator-Fighting-Championships-6-10163,10163,7,BFC - Bellator Fighting Championships 6,Bellator MMA,5/8/2009,"Central Pavilion Arena, Robstown, Texas, United States",/fighter/Joe-Soto-17004,/fighter/Wilson-Reis-23401,Joe Soto,Wilson Reis,win,loss,17004,23401,Method Decision (Unanimous),,Referee Mark Calo-oy,3,5:00
/events/BFC-Bellator-Fighting-Championships-6-10163,10163,6,BFC - Bellator Fighting Championships 6,Bellator MMA,5/8/2009,"Central Pavilion Arena, Robstown, Texas, United States",/fighter/Yahir-Reyes-6114,/fighter/Estevan-Payan-24952,Yahir Reyes,Estevan Payan,win,loss,6114,24952,KO (Spinning Back Fist),,Jon Schorle,2,1:56
/events/BFC-Bellator-Fighting-Championships-6-10163,10163,5,BFC - Bellator Fighting Championships 6,Bellator MMA,5/8/2009,"Central Pavilion Arena, Robstown, Texas, United States",/fighter/Luis-Palomino-16697,/fighter/Nick-Gonzalez-6726,Luis Palomino,Nick Gonzalez,win,loss,16697,6726,TKO (Punches),,Jon Schorle,1,2:13
/events/BFC-Bellator-Fighting-Championships-6-10163,10163,4,BFC - Bellator Fighting Championships 6,Bellator MMA,5/8/2009,"Central Pavilion Arena, Robstown, Texas, United States",/fighter/Bubba-McDaniel-14600,/fighter/Chris-Spicer-35421,Bubba McDaniel,Chris Spicer,win,loss,14600,35421,Submission (Rear-Naked Choke),,Mark Calo-oy,1,2:53
/events/BFC-Bellator-Fighting-Championships-6-10163,10163,3,BFC - Bellator Fighting Championships 6,Bellator MMA,5/8/2009,"Central Pavilion Arena, Robstown, Texas, United States",/fighter/Roberto-Vargas-32709,/fighter/Daniel-Pineda-21564,Roberto Vargas,Daniel Pineda,win,loss,32709,21564,Decision (Unanimous),,Mark Calo-oy,3,5:00
/events/BFC-Bellator-Fighting-Championships-6-10163,10163,2,BFC - Bellator Fighting Championships 6,Bellator MMA,5/8/2009,"Central Pavilion Arena, Robstown, Texas, United States",/fighter/Jose-Santibanez-6725,/fighter/Dustin-Phillips-16173,Jose Santibanez,Dustin Phillips,win,loss,6725,16173,Submission (Rear-Naked Choke),,Jon Schorle,1,3:34
/events/BFC-Bellator-Fighting-Championships-6-10163,10163,1,BFC - Bellator Fighting Championships 6,Bellator MMA,5/8/2009,"Central Pavilion Arena, Robstown, Texas, United States",/fighter/Hector-Urbina-18168,/fighter/Ira-Boyd-2754,Hector Urbina,Ira Boyd,win,loss,18168,2754,TKO (Arm Injury),,Jon Schorle,1,0:19
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,9,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Omar-de-la-Cruz-21843,/fighter/Dave-Menne-245,Omar de la Cruz,Dave Menne,win,loss,21843,245,Method TKO (Punches),,Referee Michael Reid,1,3:19
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,8,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Lyman-Good-14207,/fighter/Jorge-Ortiz-4630,Lyman Good,Jorge Ortiz,win,loss,14207,4630,TKO (Doctor Stoppage),,Al Wichgers,2,4:37
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,7,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Troy-Gerhart-35811,/fighter/Lorenzo-Borgomeo-22427,Troy Gerhart,Lorenzo Borgomeo,win,loss,35811,22427,Decision (Unanimous),,Michael Reid,3,5:00
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,6,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Eddie-Sanchez-12098,/fighter/Jay-White-4343,Eddie Sanchez,Jay White,win,loss,12098,4343,KO (Punches),,Al Wichgers,1,0:10
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,5,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Alonzo-Martinez-3553,/fighter/Victor-Meza-24949,Alonzo Martinez,Victor Meza,win,loss,3553,24949,Submission (Rear-Naked Choke),,Michael Reid,2,2:43
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,4,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Jesse-Juarez-22291,/fighter/Deray-Davis-26498,Jesse Juarez,Deray Davis,win,loss,22291,26498,TKO (Punches),,Al Wichgers,2,4:47
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,3,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Kerry-Vera-46541,/fighter/Leslie-Smith-46542,Kerry Vera,Leslie Smith,win,loss,46541,46542,Decision (Unanimous),,Michael Reid,3,5:00
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,2,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Jacob-Volkmann-24765,/fighter/Kevin-Knabjian-7730,Jacob Volkmann,Kevin Knabjian,win,loss,24765,7730,Submission (Brabo Choke),,Al Wichgers,2,1:42
/events/BFC-Bellator-Fighting-Championships-78-10165,10165,1,BFC - Bellator Fighting Championships 7-8,Bellator MMA,5/15/2009,"Aragon Ballroom, Chicago, Illinois, United States",/fighter/Anthony-Lapsley-18590,/fighter/Ryan-Williams-10377,Anthony Lapsley,Ryan Williams,win,loss,18590,10377,Submission (Rear-Naked Choke),,Michael Reid,2,4:22
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,8,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Jared-Hess-24538,/fighter/Yosmany-Cabezas-20975,Jared Hess,Yosmany Cabezas,win,loss,24538,20975,Method TKO (Punches),,Referee Jason Herzog,3,4:26
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,7,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Hector-Lombard-11292,/fighter/James-Damien-Stelly-11329,Hector Lombard,James Damien Stelly,win,loss,11292,11329,TKO (Punches),,Jason Herzog,1,2:56
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,6,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Nick-Ring-6748,/fighter/Isidro-Gonzalez-8333,Nick Ring,Isidro Gonzalez,win,loss,6748,8333,Submission (Guillotine Choke),,Myron Gaudet,1,0:39
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,5,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Shad-Lierley-20834,/fighter/Nate-Murdock-16284,Shad Lierley,Nate Murdock,win,loss,20834,16284,Decision (Unanimous),,Myron Gaudet,3,5:00
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,4,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Alex-Andrade-258,/fighter/Christian-Fulgium-24677,Alex Andrade,Christian Fulgium,win,loss,258,24677,TKO (Punches),,Jason Herzog,1,2:01
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,3,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Shawn-Jordan-45624,/fighter/Jayme-McKinney-8806,Shawn Jordan,Jayme McKinney,win,loss,45624,8806,Submission (Arm-Triangle Choke),,Jason Herzog,2,1:39
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,2,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Chad-Leonhardt-17822,/fighter/Dan-Keenan-47228,Chad Leonhardt,Dan Keenan,win,loss,17822,47228,KO (Knee),,Myron Gaudet,1,3:03
/events/BFC-Bellator-Fighting-Championships-9-10242,10242,1,BFC - Bellator Fighting Championships 9,Bellator MMA,5/29/2009,"Monroe Civic Center, Monroe, Louisiana, United States",/fighter/Chas-Skelly-47227,/fighter/Mike-Braswell-22501,Chas Skelly,Mike Braswell,win,loss,47227,22501,Decision (Split),,Myron Gaudet,3,5:00
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,8,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Joe-Soto-17004,/fighter/Yahir-Reyes-6114,Joe Soto,Yahir Reyes,win,loss,17004,6114,Method Submission (Rear-Naked Choke),,Referee Jason Herzog,2,4:11
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,7,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Wilson-Reis-23401,/fighter/Roberto-Vargas-32709,Wilson Reis,Roberto Vargas,win,loss,23401,32709,Decision (Split),,Mike Beltran,3,5:00
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,6,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Bryan-Baker-18467,/fighter/Matt-Horwich-8654,Bryan Baker,Matt Horwich,win,loss,18467,8654,Decision (Unanimous),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,5,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Diego-Garijo-19491,/fighter/Saad-Awad-15456,Diego Garijo,Saad Awad,win,loss,19491,15456,Submission (Rear-Naked Choke),,Mike Beltran,1,4:45
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,4,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Israel-Giron-22361,/fighter/Phillip-Brown-24714,Israel Giron,Phillip Brown,win,loss,22361,24714,Submission (Rear-Naked Choke),,Jason Herzog,1,2:42
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,3,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Travis-Browne-16785,/fighter/Mychal-Clark-18067,Travis Browne,Mychal Clark,win,loss,16785,18067,Decision (Unanimous),,Mike Beltran,3,5:00
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,2,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Jesse-Juarez-22291,/fighter/Mikey-Gomez-12198,Jesse Juarez,Mikey Gomez,win,loss,22291,12198,Decision (Unanimous),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-10-10243,10243,1,BFC - Bellator Fighting Championships 10,Bellator MMA,6/5/2009,"Citizen\'s Business Bank Arena, Ontario, California, United States",/fighter/Nick-Moghaddam-17779,/fighter/Lamar-Jiles-23857,Nick Moghaddam,Lamar Jiles,win,loss,17779,23857,DQ (Illegal Knee),,Mike Beltran,2,4:14
/events/BFC-Bellator-Fighting-Championships-11-10245,10245,8,BFC - Bellator Fighting Championships 11,Bellator MMA,6/12/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Lyman-Good-14207,/fighter/Omar-de-la-Cruz-21843,Lyman Good,Omar de la Cruz,win,loss,14207,21843,Method TKO (Punches),,Referee Yves Lavigne,1,1:47
/events/BFC-Bellator-Fighting-Championships-11-10245,10245,7,BFC - Bellator Fighting Championships 11,Bellator MMA,6/12/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Jake-Ellenberger-13068,/fighter/Marcelo-Alfaya-5997,Jake Ellenberger,Marcelo Alfaya,win,loss,13068,5997,KO (Punch),,Jerry Krzys,1,0:42
/events/BFC-Bellator-Fighting-Championships-11-10245,10245,6,BFC - Bellator Fighting Championships 11,Bellator MMA,6/12/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Justin-Torrey-11940,/fighter/Matt-Makowski-23404,Justin Torrey,Matt Makowski,win,loss,11940,23404,Decision (Unanimous),,Yves Lavigne,3,5:00
/events/BFC-Bellator-Fighting-Championships-11-10245,10245,5,BFC - Bellator Fighting Championships 11,Bellator MMA,6/12/2009,"Mohegan Sun Arena, Uncasville, Connecticut, United States",/fighter/Vagner-Rocha-43107,/fighter/Igor-Gracie-16481,Vagner Rocha,Igor Gracie,win,loss,43107,16481,Decision (Unanimous),,Jerry Krzys,3,5:00
