/events/UFC-215-Nunes-vs-Shevchenko-2-59759,59759,7,UFC 215 - Nunes vs. Shevchenko 2,Ultimate Fighting Championship,9/9/2017,"Rogers Place, Edmonton, Alberta, Canada",/fighter/Jeremy-Stephens-12179,/fighter/Gilbert-Melendez-5545,Jeremy Stephens,Gilbert Melendez,win,loss,12179,5545,Decision,Unanimous,Jerin Valel,3,5:00
/events/UFC-215-Nunes-vs-Shevchenko-2-59759,59759,6,UFC 215 - Nunes vs. Shevchenko 2,Ultimate Fighting Championship,9/9/2017,"Rogers Place, Edmonton, Alberta, Canada",/fighter/Ketlen-Vieira-178961,/fighter/Sara-McMann-67094,Ketlen Vieira,Sara McMann,win,loss,178961,67094,Submission,Arm-Triangle Choke,Yves Lavigne,2,4:16
/events/UFC-215-Nunes-vs-Shevchenko-2-59759,59759,5,UFC 215 - Nunes vs. Shevchenko 2,Ultimate Fighting Championship,9/9/2017,"Rogers Place, Edmonton, Alberta, Canada",/fighter/Sarah-Moras-61600,/fighter/Ashlee-EvansSmith-75021,Sarah Moras,Ashlee Evans-Smith,win,loss,61600,75021,Submission,Armbar,Yves Lavigne,1,2:51
/events/UFC-215-Nunes-vs-Shevchenko-2-59759,59759,4,UFC 215 - Nunes vs. Shevchenko 2,Ultimate Fighting Championship,9/9/2017,"Rogers Place, Edmonton, Alberta, Canada",/fighter/Rick-Glenn-20171,/fighter/Gavin-Tucker-78469,Rick Glenn,Gavin Tucker,win,loss,20171,78469,Decision,Unanimous,Kyle Cardinal,3,5:00
/events/UFC-215-Nunes-vs-Shevchenko-2-59759,59759,3,UFC 215 - Nunes vs. Shevchenko 2,Ultimate Fighting Championship,9/9/2017,"Rogers Place, Edmonton, Alberta, Canada",/fighter/Alex-White-55954,/fighter/Mitch-Clarke-22556,Alex White,Mitch Clarke,win,loss,55954,22556,TKO,Punches,Jerin Valel,2,4:36
/events/UFC-215-Nunes-vs-Shevchenko-2-59759,59759,2,UFC 215 - Nunes vs. Shevchenko 2,Ultimate Fighting Championship,9/9/2017,"Rogers Place, Edmonton, Alberta, Canada",/fighter/Arjan-Bhullar-175321,/fighter/Luis-Henrique-Barbosa-de-Oliveira-6608,Arjan Bhullar,Luis Henrique Barbosa de Oliveira,win,loss,175321,6608,Decision,Unanimous,Dan Miragliotta,3,5:00
/events/UFC-215-Nunes-vs-Shevchenko-2-59759,59759,1,UFC 215 - Nunes vs. Shevchenko 2,Ultimate Fighting Championship,9/9/2017,"Rogers Place, Edmonton, Alberta, Canada",/fighter/Kajan-Johnson-5615,/fighter/Adriano-Martins-9907,Kajan Johnson,Adriano Martins,win,loss,5615,9907,KO,Punch,John McCarthy,3,0:49
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,12,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Alexander-Volkov-40951,/fighter/Stefan-Struve-15063,Alexander Volkov,Stefan Struve,win,loss,40951,15063,Method TKO,Punches,Referee Marc Goddard,3,3:30
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,11,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Siyar-Bahadurzada-5453,/fighter/Rob-Wilkinson-86279,Siyar Bahadurzada,Rob Wilkinson,win,loss,5453,86279,TKO,Punches,Leon Roberts,2,3:10
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,10,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Marion-Reneau-61266,/fighter/Talita-Bernardo-186831,Marion Reneau,Talita Bernardo,win,loss,61266,186831,TKO,Punches,Kevin Sataki,3,4:54
